beta_1,beta_2,t_b,xi,n,givenModel,t_b_estMean,t_b_estVar,selRate_NLL,selRate_AIC,selRate_BIC,"selNum_NLL_Gev(0, 0)","selNum_NLL_Gev(0, 1)","selNum_NLL_Gev(1, 0)","selNum_NLL_Gev(1, 1)","selNum_AIC_Gev(0, 0)","selNum_AIC_Gev(0, 1)","selNum_AIC_Gev(1, 0)","selNum_AIC_Gev(1, 1)","selNum_BIC_Gev(0, 0)","selNum_BIC_Gev(0, 1)","selNum_BIC_Gev(1, 0)","selNum_BIC_Gev(1, 1)"
0,2,0.25,-0.2,40,"GEV(0, 1)",0.2605,0.008386887,0.029,0.68,0.784,3,29,0,968,5,680,1,314,14,784,48,154
0,2,0.25,0.1,40,"GEV(0, 1)",0.2453,0.00346012,0.015,0.693,0.824,0,15,0,985,3,693,7,297,12,824,32,132
0,2,0.25,0.2,40,"GEV(0, 1)",0.24465,0.004066694,0.012,0.699,0.821,0,12,0,988,2,699,8,291,11,821,34,134
0,4,0.25,0,40,"GEV(0, 1)",0.258175,0.013298343,0.491,0.791,0.79,1,491,0,508,46,791,1,162,112,790,2,96
0,4,0.25,-0.1,40,"GEV(0, 1)",0.2625,0.015241491,0.489,0.742,0.719,0,489,0,511,60,742,1,197,151,719,1,129
0,4,0.25,-0.2,40,"GEV(0, 1)",0.2594,0.013158549,0.489,0.758,0.714,3,489,0,508,65,758,0,177,166,714,1,119
0,4,0.25,0.1,40,"GEV(0, 1)",0.251925,0.009999419,0.38,0.777,0.817,1,380,0,619,21,777,0,202,69,817,1,113
0,4,0.25,0.2,40,"GEV(0, 1)",0.248925,0.006101821,0.336,0.754,0.823,1,336,0,663,23,754,1,222,61,823,3,113
0,-1,0.25,0,50,"GEV(0, 1)",0.31684,0.031560775,0.001,0.546,0.506,0,1,0,999,18,546,36,400,245,506,132,117
0,-1,0.25,-0.1,50,"GEV(0, 1)",0.32042,0.034453877,0,0.539,0.482,0,0,0,1000,31,539,42,388,255,482,133,130
0,-1,0.25,-0.2,50,"GEV(0, 1)",0.31766,0.033728653,0,0.556,0.494,0,0,0,1000,38,556,43,363,251,494,140,115
0,-1,0.25,0.1,50,"GEV(0, 1)",0.31816,0.028113528,0,0.568,0.512,0,0,0,1000,20,568,25,387,237,512,118,133
0,-1,0.25,0.2,50,"GEV(0, 1)",0.3126,0.027478318,0,0.56,0.521,0,0,0,1000,19,560,28,393,228,521,112,139
0,-2,0.25,0,50,"GEV(0, 1)",0.27078,0.002225617,0,0.73,0.882,0,0,0,1000,0,730,3,267,2,882,17,99
0,-2,0.25,-0.1,50,"GEV(0, 1)",0.26614,0.001364865,0,0.724,0.861,0,0,0,1000,0,724,5,271,0,861,26,113
0,-2,0.25,-0.2,50,"GEV(0, 1)",0.26508,0.001189783,0,0.735,0.864,0,0,0,1000,0,735,4,261,3,864,29,104
0,-2,0.25,0.1,50,"GEV(0, 1)",0.27182,0.002355043,0,0.735,0.865,0,0,0,1000,0,735,3,262,0,865,20,115
0,-2,0.25,0.2,50,"GEV(0, 1)",0.27222,0.001191463,0,0.756,0.895,0,0,0,1000,0,756,1,243,0,895,13,92
0,-4,0.25,0,50,"GEV(0, 1)",0.26114,6.00E-05,0,0.829,0.944,0,0,0,1000,0,829,0,171,0,944,0,56
0,-4,0.25,-0.1,50,"GEV(0, 1)",0.26138,5.86E-05,0,0.8,0.935,0,0,0,1000,0,800,0,200,0,935,0,65
0,-4,0.25,-0.2,50,"GEV(0, 1)",0.26058,4.33E-05,0.004,0.793,0.93,0,4,0,996,0,793,0,207,0,930,0,70
0,-4,0.25,0.1,50,"GEV(0, 1)",0.26156,6.80E-05,0,0.806,0.931,0,0,0,1000,0,806,0,194,0,931,0,69
0,-4,0.25,0.2,50,"GEV(0, 1)",0.2625,9.58E-05,0,0.801,0.932,0,0,0,1000,0,801,0,199,0,932,0,68
0,1,0.25,0,50,"GEV(0, 1)",0.28888,0.031210756,0,0.538,0.501,0,0,0,1000,31,538,39,392,216,501,171,112
0,1,0.25,-0.1,50,"GEV(0, 1)",0.3001,0.031785776,0.002,0.557,0.49,0,2,0,998,41,557,35,367,247,490,131,132
0,1,0.25,-0.2,50,"GEV(0, 1)",0.31614,0.033031332,0,0.545,0.487,0,0,0,1000,32,545,44,379,227,487,156,130
0,1,0.25,0.1,50,"GEV(0, 1)",0.2956,0.033176216,0,0.507,0.505,0,0,0,1000,21,507,52,420,163,505,197,135
0,1,0.25,0.2,50,"GEV(0, 1)",0.27502,0.021981581,0.001,0.538,0.527,0,1,0,999,24,538,36,402,168,527,154,151
0,2,0.25,0,50,"GEV(0, 1)",0.25716,0.003106241,0.033,0.733,0.856,1,33,0,966,13,733,5,249,22,856,24,98
0,2,0.25,-0.1,50,"GEV(0, 1)",0.26398,0.005322682,0.042,0.722,0.849,0,42,0,958,11,722,2,265,17,849,41,93
0,2,0.25,-0.2,50,"GEV(0, 1)",0.26398,0.003687447,0.026,0.754,0.871,0,26,0,974,3,754,7,236,4,871,29,96
0,2,0.25,0.1,50,"GEV(0, 1)",0.2545,0.002737688,0.02,0.744,0.859,0,20,0,980,2,744,5,249,7,859,26,108
0,2,0.25,0.2,50,"GEV(0, 1)",0.252,0.001407007,0.013,0.748,0.883,1,13,0,986,3,748,3,246,9,883,13,95
0,4,0.25,0,50,"GEV(0, 1)",0.28624,0.027132995,0.525,0.816,0.817,2,525,0,473,20,816,0,164,82,817,0,101
0,4,0.25,-0.1,50,"GEV(0, 1)",0.28426,0.026833085,0.51,0.762,0.761,3,510,0,487,33,762,0,205,117,761,2,120
0,4,0.25,-0.2,50,"GEV(0, 1)",0.28234,0.023789914,0.482,0.742,0.747,2,482,0,516,36,742,0,222,125,747,0,128
0,4,0.25,0.1,50,"GEV(0, 1)",0.29104,0.032122241,0.468,0.766,0.821,2,468,0,530,18,766,2,214,52,821,4,123
0,4,0.25,0.2,50,"GEV(0, 1)",0.26542,0.01786649,0.353,0.774,0.84,2,353,1,644,11,774,3,212,31,840,6,123
0,-1,0.25,0,70,"GEV(0, 1)",0.301985714,0.020439149,0,0.632,0.602,0,0,0,1000,11,632,22,335,163,602,134,101
0,-1,0.25,-0.1,70,"GEV(0, 1)",0.2969,0.021532535,0,0.672,0.648,0,0,0,1000,14,672,22,292,146,648,123,83
0,-1,0.25,-0.2,70,"GEV(0, 1)",0.291928571,0.021138235,0,0.621,0.624,0,0,0,1000,11,621,29,339,132,624,139,105
0,-1,0.25,0.1,70,"GEV(0, 1)",0.299585714,0.018343682,0,0.609,0.623,0,0,0,1000,10,609,19,362,135,623,136,106
0,-1,0.25,0.2,70,"GEV(0, 1)",0.295571429,0.016620682,0,0.615,0.671,0,0,0,1000,2,615,16,367,120,671,93,116
0,-2,0.25,0,70,"GEV(0, 1)",0.263471429,0.000588905,0.003,0.803,0.929,0,3,0,997,0,803,0,197,0,929,6,65
0,-2,0.25,-0.1,70,"GEV(0, 1)",0.261114286,0.001084087,0.001,0.805,0.929,0,1,0,999,0,805,0,195,0,929,11,60
0,-2,0.25,-0.2,70,"GEV(0, 1)",0.261028571,0.000579767,0.001,0.777,0.925,0,1,0,999,0,777,1,222,0,925,10,65
0,-2,0.25,0.1,70,"GEV(0, 1)",0.264485714,0.000650815,0,0.784,0.92,0,0,0,1000,0,784,1,215,0,920,10,70
0,-2,0.25,0.2,70,"GEV(0, 1)",0.265228571,0.000537608,0.001,0.806,0.944,0,1,0,999,0,806,1,193,0,944,3,53
0,-4,0.25,0,70,"GEV(0, 1)",0.258214286,2.97E-05,0,0.816,0.961,0,0,0,1000,0,816,0,184,0,961,0,39
0,-4,0.25,-0.1,70,"GEV(0, 1)",0.257885714,2.48E-05,0.001,0.835,0.96,0,1,0,999,0,835,0,165,0,960,0,40
0,-4,0.25,-0.2,70,"GEV(0, 1)",0.257228571,1.67E-05,0,0.823,0.942,0,0,0,1000,0,823,0,177,0,942,0,58
0,-4,0.25,0.1,70,"GEV(0, 1)",0.258414286,3.25E-05,0,0.832,0.947,0,0,0,1000,0,832,0,168,0,947,0,53
0,-4,0.25,0.2,70,"GEV(0, 1)",0.259071429,3.98E-05,0.001,0.822,0.948,0,1,0,999,0,822,0,178,0,948,0,52
0,1,0.25,0,70,"GEV(0, 1)",0.269242857,0.017405077,0,0.595,0.616,0,0,0,1000,14,595,29,362,130,616,153,101
0,1,0.25,-0.1,70,"GEV(0, 1)",0.280028571,0.019067965,0,0.57,0.606,0,0,0,1000,13,570,25,392,140,606,145,109
0,1,0.25,-0.2,70,"GEV(0, 1)",0.288314286,0.02349878,0,0.608,0.605,0,0,0,1000,15,608,30,347,147,605,161,87
0,1,0.25,0.1,70,"GEV(0, 1)",0.2641,0.015738561,0,0.619,0.631,0,0,0,1000,11,619,19,351,100,631,155,114
0,1,0.25,0.2,70,"GEV(0, 1)",0.256242857,0.010502958,0.001,0.607,0.684,0,1,0,999,2,607,24,367,65,684,143,108
0,2,0.25,0,70,"GEV(0, 1)",0.258971429,0.004901558,0.04,0.765,0.896,4,40,0,956,7,765,1,227,17,896,15,72
0,2,0.25,-0.1,70,"GEV(0, 1)",0.2699,0.011455854,0.063,0.798,0.904,4,63,0,933,7,798,1,194,19,904,18,59
0,2,0.25,-0.2,70,"GEV(0, 1)",0.262657143,0.005715717,0.033,0.783,0.903,2,33,0,965,5,783,0,212,8,903,9,80
0,2,0.25,0.1,70,"GEV(0, 1)",0.255671429,0.003725029,0.033,0.788,0.911,2,33,0,965,5,788,0,207,13,911,10,66
0,2,0.25,0.2,70,"GEV(0, 1)",0.250171429,0.000435917,0.009,0.8,0.935,0,9,0,991,0,800,0,200,2,935,1,62
0,4,0.25,0,70,"GEV(0, 1)",0.311985714,0.047171882,0.496,0.671,0.7,7,496,0,497,22,671,1,306,85,700,2,213
0,4,0.25,-0.1,70,"GEV(0, 1)",0.326257143,0.060240599,0.575,0.722,0.687,8,575,0,417,23,722,1,254,133,687,3,177
0,4,0.25,-0.2,70,"GEV(0, 1)",0.333885714,0.05894458,0.556,0.758,0.716,3,556,0,441,20,758,0,222,134,716,0,150
0,4,0.25,0.1,70,"GEV(0, 1)",0.317185714,0.046868867,0.495,0.719,0.771,3,495,0,502,5,719,0,276,34,771,1,194
0,4,0.25,0.2,70,"GEV(0, 1)",0.295714286,0.033606259,0.404,0.758,0.823,1,404,0,595,2,758,0,240,17,823,1,159
0,-1,0.25,0,90,"GEV(0, 1)",0.285955556,0.012460152,0,0.665,0.713,0,0,0,1000,1,665,20,314,94,713,110,83
0,-1,0.25,-0.1,90,"GEV(0, 1)",0.278111111,0.012795895,0.001,0.632,0.721,0,1,0,999,6,632,20,342,83,721,105,91
0,-1,0.25,-0.2,90,"GEV(0, 1)",0.284133333,0.014101115,0,0.648,0.686,0,0,0,1000,1,648,23,328,75,686,158,81
0,-1,0.25,0.1,90,"GEV(0, 1)",0.2794,0.008841271,0,0.682,0.748,0,0,0,1000,0,682,13,305,77,748,102,73
0,-1,0.25,0.2,90,"GEV(0, 1)",0.283833333,0.008673362,0,0.649,0.756,0,0,0,1000,0,649,14,337,43,756,102,99
0,-2,0.25,0,90,"GEV(0, 1)",0.261111111,0.000408557,0.002,0.831,0.958,0,2,0,998,1,831,0,168,1,958,2,39
0,-2,0.25,-0.1,90,"GEV(0, 1)",0.259466667,0.000320332,0.002,0.81,0.955,0,2,0,998,0,810,0,190,0,955,4,41
0,-2,0.25,-0.2,90,"GEV(0, 1)",0.257466667,0.000463972,0.001,0.823,0.95,0,1,0,999,0,823,0,177,0,950,5,45
0,-2,0.25,0.1,90,"GEV(0, 1)",0.261555556,0.000405887,0.003,0.812,0.958,0,3,0,997,0,812,0,188,0,958,0,42
0,-2,0.25,0.2,90,"GEV(0, 1)",0.262055556,0.00025047,0,0.812,0.955,0,0,0,1000,0,812,0,188,0,955,3,42
0,-4,0.25,0,90,"GEV(0, 1)",0.256166667,1.51E-05,0.001,0.815,0.951,0,1,0,999,0,815,0,185,0,951,0,49
0,-4,0.25,-0.1,90,"GEV(0, 1)",0.255755556,1.01E-05,0.002,0.847,0.956,0,2,0,998,0,847,0,153,0,956,0,44
0,-4,0.25,-0.2,90,"GEV(0, 1)",0.255688889,1.09E-05,0,0.807,0.956,0,0,0,1000,0,807,0,193,0,956,0,44
0,-4,0.25,0.1,90,"GEV(0, 1)",0.256555556,2.03E-05,0,0.85,0.951,0,0,0,1000,0,850,0,150,0,951,0,49
0,-4,0.25,0.2,90,"GEV(0, 1)",0.257277778,2.76E-05,0,0.813,0.95,0,0,0,1000,0,813,0,187,0,950,0,50
0,1,0.25,0,90,"GEV(0, 1)",0.264044444,0.011231269,0,0.648,0.706,0,0,0,1000,4,648,20,328,60,706,143,91
0,1,0.25,-0.1,90,"GEV(0, 1)",0.272611111,0.01484803,0,0.652,0.691,0,0,0,1000,5,652,21,322,73,691,152,84
0,1,0.25,-0.2,90,"GEV(0, 1)",0.265355556,0.009795731,0,0.63,0.669,0,0,0,1000,2,630,22,346,82,669,168,81
0,1,0.25,0.1,90,"GEV(0, 1)",0.254022222,0.007130953,0,0.637,0.737,0,0,0,1000,2,637,20,341,44,737,128,91
0,1,0.25,0.2,90,"GEV(0, 1)",0.248611111,0.008058722,0,0.685,0.778,0,0,0,1000,0,685,10,305,35,778,110,77
0,2,0.25,0,90,"GEV(0, 1)",0.262988889,0.010081864,0.074,0.823,0.927,1,74,0,925,7,823,0,170,26,927,6,41
0,2,0.25,-0.1,90,"GEV(0, 1)",0.267833333,0.011888181,0.065,0.797,0.93,4,65,0,931,6,797,0,197,17,930,4,49
0,2,0.25,-0.2,90,"GEV(0, 1)",0.267544444,0.010524198,0.034,0.819,0.942,1,34,0,965,3,819,0,178,9,942,6,43
0,2,0.25,0.1,90,"GEV(0, 1)",0.258544444,0.006216419,0.036,0.812,0.927,6,36,0,958,9,812,1,178,18,927,4,51
0,2,0.25,0.2,90,"GEV(0, 1)",0.251533333,0.001127913,0.008,0.804,0.944,0,8,0,992,0,804,0,196,1,944,3,52
0,4,0.25,0,90,"GEV(0, 1)",0.359933333,0.082541895,0.576,0.646,0.641,10,576,0,414,31,646,0,323,103,641,2,254
0,4,0.25,-0.1,90,"GEV(0, 1)",0.374144444,0.083523038,0.63,0.71,0.666,6,630,1,363,29,710,1,260,123,666,1,210
0,4,0.25,-0.2,90,"GEV(0, 1)",0.341455556,0.063536455,0.605,0.741,0.687,6,605,0,389,14,741,0,245,113,687,1,199
0,4,0.25,0.1,90,"GEV(0, 1)",0.338622222,0.072564592,0.471,0.572,0.578,12,471,0,517,27,572,0,401,63,578,5,354
0,4,0.25,0.2,90,"GEV(0, 1)",0.298955556,0.049742973,0.395,0.642,0.692,4,395,0,601,8,642,0,350,28,692,1,279
0,-1,0.75,0,110,"GEV(0, 1)",0.7499,0.00776147,0,0.69,0.779,0,0,0,1000,0,690,13,297,35,779,106,80
0,-1,0.75,-0.1,110,"GEV(0, 1)",0.749209091,0.007326039,0,0.67,0.756,0,0,0,1000,1,670,19,310,52,756,129,63
0,-1,0.75,-0.2,110,"GEV(0, 1)",0.746572727,0.006917982,0,0.661,0.79,0,0,0,1000,1,661,17,321,24,790,111,75
0,-1,0.75,0.1,110,"GEV(0, 1)",0.756781818,0.005459135,0,0.703,0.807,0,0,0,1000,0,703,9,288,15,807,103,75
0,-1,0.75,0.2,110,"GEV(0, 1)",0.762718182,0.003284342,0.003,0.718,0.827,0,3,0,997,0,718,14,268,7,827,93,73
0,-2,0.75,0,110,"GEV(0, 1)",0.762127273,0.014769186,0.053,0.766,0.882,55,53,0,892,79,766,0,155,84,882,2,32
0,-2,0.75,-0.1,110,"GEV(0, 1)",0.753418182,0.015291707,0.055,0.794,0.913,34,55,0,911,48,794,0,158,55,913,3,29
0,-2,0.75,-0.2,110,"GEV(0, 1)",0.745890909,0.009274373,0.024,0.815,0.945,10,24,0,966,10,815,0,175,15,945,2,38
0,-2,0.75,0.1,110,"GEV(0, 1)",0.762681818,0.006552997,0.024,0.781,0.915,32,24,0,944,41,781,0,178,43,915,0,42
0,-2,0.75,0.2,110,"GEV(0, 1)",0.760245455,0.00167952,0.008,0.817,0.949,7,8,0,985,10,817,0,173,12,949,0,39
0,-4,0.75,0,110,"GEV(0, 1)",0.841654545,0.09399592,0.292,0.245,0.211,606,292,2,100,695,245,2,58,731,211,3,55
0,-4,0.75,-0.1,110,"GEV(0, 1)",0.863572727,0.081915217,0.263,0.208,0.188,638,263,0,99,744,208,2,46,771,188,3,38
0,-4,0.75,-0.2,110,"GEV(0, 1)",0.8612,0.076033238,0.285,0.231,0.224,594,285,1,120,715,231,1,53,735,224,1,40
0,-4,0.75,0.1,110,"GEV(0, 1)",0.7436,0.116713274,0.358,0.371,0.363,413,358,6,223,478,371,12,139,504,363,17,116
0,-4,0.75,0.2,110,"GEV(0, 1)",0.662972727,0.099512047,0.369,0.544,0.567,206,369,2,423,246,544,7,203,256,567,21,156
0,1,0.75,0,110,"GEV(0, 1)",0.734990909,0.006348679,0,0.732,0.796,0,0,0,1000,0,732,16,252,37,796,100,67
0,1,0.75,-0.1,110,"GEV(0, 1)",0.736790909,0.007862142,0,0.671,0.769,0,0,0,1000,0,671,11,318,50,769,97,84
0,1,0.75,-0.2,110,"GEV(0, 1)",0.739154545,0.00748391,0,0.667,0.762,0,0,0,1000,3,667,19,311,42,762,114,82
0,1,0.75,0.1,110,"GEV(0, 1)",0.733818182,0.006712961,0.001,0.704,0.833,0,1,0,999,0,704,14,282,16,833,76,75
0,1,0.75,0.2,110,"GEV(0, 1)",0.7324,0.004805459,0,0.725,0.835,0,0,0,1000,0,725,6,269,19,835,72,74
0,2,0.75,0,110,"GEV(0, 1)",0.750809091,0.000159339,0.001,0.834,0.97,0,1,0,999,0,834,0,166,0,970,0,30
0,2,0.75,-0.1,110,"GEV(0, 1)",0.751836364,0.000189048,0.001,0.823,0.962,0,1,0,999,0,823,0,177,0,962,0,38
0,2,0.75,-0.2,110,"GEV(0, 1)",0.753463636,0.000179753,0,0.835,0.976,0,0,0,1000,0,835,0,165,0,976,0,24
0,2,0.75,0.1,110,"GEV(0, 1)",0.749963636,0.00018415,0.002,0.821,0.957,0,2,0,998,0,821,0,179,0,957,0,43
0,2,0.75,0.2,110,"GEV(0, 1)",0.749881818,0.000175699,0,0.822,0.966,0,0,0,1000,0,822,0,178,0,966,0,34
0,4,0.75,0,110,"GEV(0, 1)",0.754063636,1.03E-05,0,0.832,0.962,0,0,0,1000,0,832,0,168,0,962,0,38
0,4,0.75,-0.1,110,"GEV(0, 1)",0.754081818,1.08E-05,0,0.824,0.963,0,0,0,1000,0,824,0,176,0,963,0,37
0,4,0.75,-0.2,110,"GEV(0, 1)",0.754272727,5.55E-06,0.001,0.823,0.972,0,1,0,999,0,823,0,177,0,972,0,28
0,4,0.75,0.1,110,"GEV(0, 1)",0.753745455,1.36E-05,0,0.836,0.978,0,0,0,1000,0,836,0,164,0,978,0,22
0,4,0.75,0.2,110,"GEV(0, 1)",0.753390909,1.58E-05,0.001,0.838,0.965,0,1,0,999,0,838,0,162,0,965,0,35
0,-1,0.75,0,150,"GEV(0, 1)",0.755673333,0.003322781,0,0.717,0.863,0,0,0,1000,0,717,4,279,10,863,67,60
0,-1,0.75,-0.1,150,"GEV(0, 1)",0.75436,0.002465589,0.001,0.713,0.862,0,1,0,999,0,713,4,283,10,862,74,54
0,-1,0.75,-0.2,150,"GEV(0, 1)",0.751133333,0.003866226,0,0.732,0.858,0,0,0,1000,0,732,6,262,6,858,79,57
0,-1,0.75,0.1,150,"GEV(0, 1)",0.75556,0.002240127,0,0.716,0.868,0,0,0,1000,0,716,5,279,1,868,57,74
0,-1,0.75,0.2,150,"GEV(0, 1)",0.75904,0.001706919,0,0.768,0.897,0,0,0,1000,0,768,0,232,3,897,50,50
0,-2,0.75,0,150,"GEV(0, 1)",0.7478,0.025613218,0.091,0.8,0.888,47,91,0,862,71,800,0,129,87,888,0,25
0,-2,0.75,-0.1,150,"GEV(0, 1)",0.730693333,0.029215045,0.088,0.819,0.924,24,88,0,888,37,819,0,144,46,924,0,30
0,-2,0.75,-0.2,150,"GEV(0, 1)",0.744613333,0.008556073,0.027,0.819,0.961,2,27,0,971,3,819,0,178,4,961,0,35
0,-2,0.75,0.1,150,"GEV(0, 1)",0.755466667,0.007414597,0.022,0.806,0.942,20,22,0,958,26,806,0,168,32,942,1,25
0,-2,0.75,0.2,150,"GEV(0, 1)",0.75878,0.001083373,0.006,0.819,0.952,8,6,0,986,9,819,0,172,10,952,0,38
0,-4,0.75,0,150,"GEV(0, 1)",0.86344,0.088438027,0.32,0.201,0.177,640,320,3,37,766,201,3,30,793,177,3,27
0,-4,0.75,-0.1,150,"GEV(0, 1)",0.875253333,0.082818243,0.299,0.185,0.165,655,299,0,46,783,185,1,31,805,165,2,28
0,-4,0.75,-0.2,150,"GEV(0, 1)",0.860533333,0.091441112,0.33,0.228,0.211,614,330,1,55,738,228,1,33,759,211,1,29
0,-4,0.75,0.1,150,"GEV(0, 1)",0.667053333,0.18074762,0.435,0.382,0.342,488,435,1,76,566,382,1,51,610,342,2,46
0,-4,0.75,0.2,150,"GEV(0, 1)",0.494366667,0.149385162,0.475,0.57,0.571,176,475,7,342,210,570,13,207,236,571,19,174
0,1,0.75,0,150,"GEV(0, 1)",0.738553333,0.003498962,0,0.721,0.876,0,0,0,1000,0,721,5,274,1,876,66,57
0,1,0.75,-0.1,150,"GEV(0, 1)",0.744786667,0.003612434,0.001,0.733,0.853,0,1,0,999,0,733,4,263,13,853,72,62
0,1,0.75,-0.2,150,"GEV(0, 1)",0.748353333,0.002445423,0,0.715,0.864,0,0,0,1000,0,715,5,280,7,864,62,67
0,1,0.75,0.1,150,"GEV(0, 1)",0.743813333,0.001946516,0,0.759,0.893,0,0,0,1000,0,759,2,239,2,893,52,53
0,1,0.75,0.2,150,"GEV(0, 1)",0.741913333,0.001823096,0,0.759,0.917,0,0,0,1000,0,759,2,239,1,917,34,48
0,2,0.75,0,150,"GEV(0, 1)",0.751506667,7.62E-05,0.001,0.819,0.967,0,1,0,999,0,819,0,181,0,967,0,33
0,2,0.75,-0.1,150,"GEV(0, 1)",0.751986667,9.47E-05,0.002,0.852,0.975,0,2,0,998,0,852,0,148,0,975,0,25
0,2,0.75,-0.2,150,"GEV(0, 1)",0.75246,0.000130256,0.003,0.822,0.967,0,3,0,997,0,822,0,178,0,967,0,33
0,2,0.75,0.1,150,"GEV(0, 1)",0.749673333,0.000112806,0.003,0.82,0.966,0,3,0,997,0,820,0,180,0,966,0,34
0,2,0.75,0.2,150,"GEV(0, 1)",0.74984,6.99E-05,0,0.83,0.975,0,0,0,1000,0,830,0,170,0,975,0,25
0,4,0.75,0,150,"GEV(0, 1)",0.752893333,6.84E-06,0.001,0.834,0.966,0,1,0,999,0,834,0,166,0,966,0,34
0,4,0.75,-0.1,150,"GEV(0, 1)",0.753146667,4.50E-06,0,0.846,0.977,0,0,0,1000,0,846,0,154,0,977,0,23
0,4,0.75,-0.2,150,"GEV(0, 1)",0.753186667,3.18E-06,0.001,0.826,0.97,0,1,0,999,0,826,0,174,0,970,0,30
0,4,0.75,0.1,150,"GEV(0, 1)",0.752713333,5.98E-06,0.001,0.829,0.972,0,1,0,999,0,829,0,171,0,972,0,28
0,4,0.75,0.2,150,"GEV(0, 1)",0.75252,8.32E-06,0,0.819,0.977,0,0,0,1000,0,819,0,181,0,977,0,23
0,-1,0.75,0,30,"GEV(0, 1)",0.6791,0.056345091,0.003,0.394,0.354,0,3,0,997,74,394,54,478,267,354,143,236
0,-1,0.75,-0.1,30,"GEV(0, 1)",0.6828,0.05280363,0.005,0.407,0.351,0,5,0,995,83,407,49,461,293,351,131,225
0,-1,0.75,-0.2,30,"GEV(0, 1)",0.659333333,0.051953732,0.01,0.407,0.367,0,10,0,990,62,407,45,486,236,367,128,269
0,-1,0.75,0.1,30,"GEV(0, 1)",0.685566667,0.054725293,0.001,0.418,0.373,0,1,0,999,66,418,34,482,241,373,155,231
0,-1,0.75,0.2,30,"GEV(0, 1)",0.6936,0.053076561,0.001,0.435,0.394,0,1,0,999,46,435,58,461,199,394,184,223
0,-2,0.75,0,30,"GEV(0, 1)",0.7619,0.010317596,0.01,0.57,0.654,19,10,0,971,24,570,25,381,39,654,80,227
0,-2,0.75,-0.1,30,"GEV(0, 1)",0.759633333,0.011494249,0.014,0.563,0.66,25,14,0,961,29,563,18,390,41,660,79,220
0,-2,0.75,-0.2,30,"GEV(0, 1)",0.750266667,0.012532461,0.021,0.544,0.644,22,21,0,957,30,544,18,408,37,644,58,261
0,-2,0.75,0.1,30,"GEV(0, 1)",0.769966667,0.00928395,0.007,0.597,0.696,16,7,0,977,21,597,13,369,35,696,64,205
0,-2,0.75,0.2,30,"GEV(0, 1)",0.7772,0.004778272,0.002,0.646,0.741,9,2,0,989,13,646,8,333,20,741,63,176
0,-4,0.75,0,30,"GEV(0, 1)",0.7809,0.034706563,0.1,0.514,0.574,266,100,10,624,277,514,14,195,286,574,27,113
0,-4,0.75,-0.1,30,"GEV(0, 1)",0.8078,0.025836107,0.091,0.494,0.551,302,91,5,602,317,494,8,181,325,551,14,110
0,-4,0.75,-0.2,30,"GEV(0, 1)",0.801633333,0.02599555,0.09,0.478,0.544,290,90,2,618,301,478,3,218,301,544,5,150
0,-4,0.75,0.1,30,"GEV(0, 1)",0.792266667,0.026270911,0.079,0.533,0.597,261,79,12,648,270,533,23,174,272,597,24,107
0,-4,0.75,0.2,30,"GEV(0, 1)",0.784033333,0.018578088,0.059,0.58,0.662,176,59,8,757,185,580,11,224,186,662,17,135
0,1,0.75,0,30,"GEV(0, 1)",0.6389,0.05172407,0.004,0.451,0.375,0,4,0,996,82,451,40,427,304,375,126,195
0,1,0.75,-0.1,30,"GEV(0, 1)",0.649033333,0.055823778,0.007,0.411,0.352,0,7,0,993,90,411,38,461,317,352,106,225
0,1,0.75,-0.2,30,"GEV(0, 1)",0.666033333,0.049608096,0.008,0.403,0.359,0,8,0,992,67,403,44,486,255,359,120,266
0,1,0.75,0.1,30,"GEV(0, 1)",0.648833333,0.049450311,0.002,0.442,0.404,0,2,0,998,68,442,41,449,281,404,111,204
0,1,0.75,0.2,30,"GEV(0, 1)",0.659233333,0.045546959,0,0.456,0.412,0,0,0,1000,62,456,44,438,281,412,91,216
0,2,0.75,0,30,"GEV(0, 1)",0.7492,0.005829634,0.001,0.608,0.724,0,1,0,999,0,608,13,379,12,724,49,215
0,2,0.75,-0.1,30,"GEV(0, 1)",0.7421,0.00929355,0.007,0.601,0.668,0,7,0,993,1,601,21,377,5,668,67,260
0,2,0.75,-0.2,30,"GEV(0, 1)",0.750766667,0.006561529,0.009,0.569,0.674,0,9,0,991,0,569,13,418,5,674,58,263
0,2,0.75,0.1,30,"GEV(0, 1)",0.7425,0.00639014,0.002,0.649,0.757,0,2,0,998,2,649,15,334,12,757,46,185
0,2,0.75,0.2,30,"GEV(0, 1)",0.7427,0.007707751,0.001,0.654,0.762,0,1,0,999,0,654,12,334,13,762,54,171
0,4,0.75,0,30,"GEV(0, 1)",0.763,0.000251251,0.003,0.762,0.867,0,3,0,997,0,762,0,238,0,867,1,132
0,4,0.75,-0.1,30,"GEV(0, 1)",0.764833333,0.000173479,0.002,0.73,0.832,0,2,0,998,0,730,0,270,0,832,1,167
0,4,0.75,-0.2,30,"GEV(0, 1)",0.764966667,0.000185073,0.009,0.708,0.818,0,9,0,991,0,708,0,292,0,818,1,181
0,4,0.75,0.1,30,"GEV(0, 1)",0.763333333,0.000235791,0.001,0.765,0.871,0,1,0,999,0,765,0,235,0,871,0,129
0,4,0.75,0.2,30,"GEV(0, 1)",0.7618,0.000390039,0.002,0.77,0.877,0,2,0,998,0,770,0,230,0,877,0,123
